customer_id,name,type,company,business_id
1298,Ida Andersson,private,,
1299,Amina Svensson,private,,
1300,Projektledning,corporate,Lindgrens Fastighet Service AB,55678490-6229
1301,Julia Johansson,private,,
1302,Erik Berg,private,,
1303,Maria Eriksson,private,,
1304,Driftansvarig,corporate,Proffsservice Group AB,55887208-7539
1305,Ahmed Dahl,private,,
1306,Viktor Hassan,private,,
1307,William Nilsson,private,,
1308,Ekonomiavdelningen,corporate,Lindgrens Fastighet Group AB,55884663-5112
1309,Fatima Holm,private,,
1310,Adam Svensson,private,,
1311,Elias Larsson,private,,
1312,Linus Dahl,private,,
1313,Daniel Gustafsson,private,,
1314,Filip Eriksson,private,,
1315,Samir Persson,private,,
1316,Projektledning,corporate,Grön Markservice Service AB,55725414-3725
1317,Inköpsavdelningen,corporate,Nordbygg Service AB,55583677-6943
1318,Projektledning,corporate,Norrland Energi AB,55309999-9297
1319,Inköpsavdelningen,corporate,Nordbygg Rental Partner AB,55382165-8657
1320,Anna Andersson,private,,
1321,Sofia Johansson,private,,
1322,William Khan,private,,
1323,Adam Månsson,private,,
1324,Yasmin Ali,private,,
1325,Ahmed Gustafsson,private,,
1326,Filip Ekström,private,,
1327,Maria Gustafsson,private,,
1328,Alicia Nilsson,private,,
1329,Anton Dahl,private,,
1330,Alicia Andersson,private,,
1331,Amina Ekström,private,,
1332,Elin Holm,private,,
1333,Anton Hassan,private,,
1334,Adam Khan,private,,
1335,Ekonomiavdelningen,corporate,Stadens Förvaltning Service AB,55593915-4425
1336,Driftansvarig,corporate,Västkust Entreprenad Entreprenad AB,55667113-4472
1337,Anton Lindberg,private,,
1338,Viktor Persson,private,,
1339,Lovisa Hassan,private,,
1340,Elin Månsson,private,,
1341,Johan Ekström,private,,
1342,Ebba Holm,private,,
1343,Inköpsavdelningen,corporate,City Renovering AB,55991889-3779
1344,Sofia Berg,private,,
1345,William Lindberg,private,,
1346,Simon Nilsson,private,,
1347,Simon Hassan,private,,
1348,Viktor Hassan,private,,
1349,Adam Gustafsson,private,,
1350,Emma Dahl,private,,
1351,Emma Karlsson,private,,
1352,Ekonomiavdelningen,corporate,Grön Markservice Entreprenad AB,55486636-7475
1353,Daniel Johansson,private,,
1354,Fatima Dahl,private,,
1355,Axel Persson,private,,
1356,Maja Larsson,private,,
1357,Projektledning,corporate,Skåne Trädgård Rental Partner AB,55883517-6224
1358,Anna Ali,private,,
1359,Axel Ali,private,,
1360,Maja Johansson,private,,
1361,Johan Lindberg,private,,
1362,Amina Karlsson,private,,
1363,Anton Lindberg,private,,
1364,Ekonomiavdelningen,corporate,Grön Markservice Rental Partner AB,55688531-7055
1365,Johan Olsson,private,,
1366,Lovisa Hassan,private,,
1367,Erik Karlsson,private,,
1368,Viktor Svensson,private,,
1369,Lina Eriksson,private,,
1370,Anton Svensson,private,,
1371,Axel Andersson,private,,
1372,Maria Månsson,private,,
1373,Hugo Dahl,private,,
1374,Lovisa Persson,private,,
1375,Viktor Gustafsson,private,,
1376,Driftansvarig,corporate,Trygga Flyttar AB,55952776-5350
1377,Nora Khan,private,,
1378,Ahmed Abdi,private,,
1379,Johan Persson,private,,
1380,Samir Abdi,private,,
1381,Projektledning,corporate,Lindgrens Fastighet Rental Partner AB,55800777-8188
1382,Anna Berg,private,,
1383,Anna Persson,private,,
1384,Julia Holm,private,,
1385,Lina Karlsson,private,,
1386,Johan Dahl,private,,
1387,Linus Eriksson,private,,
1388,William Johansson,private,,
1389,Ekonomiavdelningen,corporate,Mälardalen Bygg Rental Partner AB,55916823-8781
1390,Sara Johansson,private,,
1391,Erik Johansson,private,,
1392,Elin Larsson,private,,
1393,Elin Persson,private,,
1394,Ebba Khan,private,,
1395,Erik Svensson,private,,
1396,Driftansvarig,corporate,Öresund Event Service AB,55152858-6030
1397,Elin Månsson,private,,
1398,Ekonomiavdelningen,corporate,City Renovering AB,55986589-4484
1399,Alma Larsson,private,,
1400,Fatima Eriksson,private,,
1401,Alicia Lindberg,private,,
1402,Maja Nilsson,private,,
1403,Projektledning,corporate,Sydmontage Entreprenad AB,55566600-6335
1404,Elias Nilsson,private,,
1405,Inköpsavdelningen,corporate,Skåne Trädgård Entreprenad AB,55386257-8330
1406,Projektledning,corporate,Kust & Grund Entreprenad AB,55683935-4507
1407,Elias Abdi,private,,
1408,Ida Eriksson,private,,
1409,Daniel Andersson,private,,
1410,Projektledning,corporate,Skåne Trädgård Entreprenad AB,55531948-9381
1411,Maria Hassan,private,,
1412,Alicia Gustafsson,private,,
1413,Fatima Eriksson,private,,
1414,Projektledning,corporate,Skåne Trädgård Entreprenad AB,55673601-6775
1415,Anna Holm,private,,
1416,Viktor Abdi,private,,
1417,Fredrik Hassan,private,,
1418,Simon Persson,private,,
1419,Inköpsavdelningen,corporate,Grön Markservice AB,55918792-2883
1420,Oskar Abdi,private,,
1421,Inköpsavdelningen,corporate,Bergström Installation AB,55221743-3186
1422,Hugo Lindberg,private,,
1423,Nils Lindberg,private,,
1424,Viktor Svensson,private,,
1425,Ekonomiavdelningen,corporate,Grön Markservice Group AB,55112058-1773
1426,Linus Abdi,private,,
1427,Maja Andersson,private,,
1428,Inköpsavdelningen,corporate,Mälardalen Bygg AB,55512659-3405
1429,Nils Lindberg,private,,
1430,Emma Persson,private,,
1431,Alicia Olsson,private,,
1432,Elias Karlsson,private,,
1433,Filip Hassan,private,,
1434,Anton Ali,private,,
1435,Lovisa Holm,private,,
1436,Oskar Persson,private,,
1437,Projektledning,corporate,Västkust Entreprenad Rental Partner AB,55360617-6674
1438,Fredrik Nilsson,private,,
1439,Nora Khan,private,,
1440,Ekonomiavdelningen,corporate,Öresund Event AB,55457728-7893
1441,Daniel Gustafsson,private,,
1442,Ekonomiavdelningen,corporate,City Renovering Entreprenad AB,55200490-5258
1443,Driftansvarig,corporate,Bergström Installation Service AB,55597513-4807
1444,Filip Khan,private,,
1445,Julia Karlsson,private,,
1446,Maja Holm,private,,
1447,Fredrik Svensson,private,,
1448,Projektledning,corporate,Hemfixarna Entreprenad AB,55797539-3189
1449,Inköpsavdelningen,corporate,Västkust Entreprenad AB,55775798-3756
1450,Anton Svensson,private,,
1451,Projektledning,corporate,City Renovering AB,55598542-5315
1452,Viktor Svensson,private,,
1453,Maja Berg,private,,
1454,Projektledning,corporate,Lindgrens Fastighet Entreprenad AB,55471984-7354
1455,Inköpsavdelningen,corporate,Proffsservice Rental Partner AB,55969415-4724
1456,Simon Månsson,private,,
1457,Projektledning,corporate,Mälardalen Bygg AB,55453973-5318
1458,Ida Ali,private,,
1459,Anton Berg,private,,
1460,Lina Svensson,private,,
1461,Viktor Månsson,private,,
1462,Inköpsavdelningen,corporate,Proffsservice Entreprenad AB,55718816-5355
1463,Adam Nilsson,private,,
1464,Anna Abdi,private,,
1465,Hugo Gustafsson,private,,
1466,Yasmin Hassan,private,,
1467,Maria Khan,private,,
1468,Ekonomiavdelningen,corporate,Svenska Projekt Rental Partner AB,55688792-9855
1469,Nora Holm,private,,
1470,Projektledning,corporate,Sydmontage Rental Partner AB,55126059-3734
1471,Sofia Dahl,private,,
1472,Alma Hassan,private,,
1473,Daniel Dahl,private,,
1474,Inköpsavdelningen,corporate,Nordbygg Group AB,55808634-7380
1475,Projektledning,corporate,Grön Markservice AB,55324668-7507
1476,Filip Ali,private,,
1477,Inköpsavdelningen,corporate,Hemfixarna Group AB,55153253-2293
1478,Anton Nilsson,private,,
1479,Sofia Lindberg,private,,
1480,Viktor Eriksson,private,,
1481,Elin Dahl,private,,
1482,Ekonomiavdelningen,corporate,Lindgrens Fastighet Entreprenad AB,55142365-4967
1483,Amina Johansson,private,,
1484,Yasmin Holm,private,,
1485,Driftansvarig,corporate,Norrland Energi Entreprenad AB,55212044-6114
1486,Simon Olsson,private,,
1487,Amina Holm,private,,
1488,Lina Johansson,private,,
1489,Viktor Eriksson,private,,
1490,Yasmin Eriksson,private,,
1491,Samir Ali,private,,
1492,Fatima Persson,private,,
1493,Ebba Olsson,private,,
1494,Filip Larsson,private,,
1495,Sofia Andersson,private,,
1496,Inköpsavdelningen,corporate,Proffsservice Group AB,55951885-8476
1497,Adam Karlsson,private,,
1498,Elin Dahl,private,,
1499,Filip Svensson,private,,
1500,Axel Karlsson,private,,
1501,Viktor Abdi,private,,
1502,Maja Gustafsson,private,,
1503,Alicia Persson,private,,
1504,Fredrik Khan,private,,
1505,Erik Lindberg,private,,
1506,Inköpsavdelningen,corporate,Hemfixarna AB,55661925-7170
1507,Filip Dahl,private,,
1508,Ekonomiavdelningen,corporate,Mälardalen Bygg Service AB,55136508-2800
1509,Lovisa Gustafsson,private,,
1510,Oskar Dahl,private,,
1511,Emma Dahl,private,,
1512,Driftansvarig,corporate,City Renovering Rental Partner AB,55128842-4032
1513,Driftansvarig,corporate,Skåne Trädgård Service AB,55537437-9722
1514,Elias Ekström,private,,
1515,Ekonomiavdelningen,corporate,Hemfixarna Service AB,55777846-1913
1516,Julia Eriksson,private,,
1517,Ekonomiavdelningen,corporate,Kust & Grund AB,55619237-7441
1518,Driftansvarig,corporate,Västkust Entreprenad Service AB,55373547-2031
1519,Nora Månsson,private,,
1520,Ebba Larsson,private,,
1521,Oskar Dahl,private,,
1522,Driftansvarig,corporate,Stadens Förvaltning Rental Partner AB,55328617-2178
1523,Hugo Eriksson,private,,
1524,Elias Gustafsson,private,,
1525,Lovisa Nilsson,private,,
1526,Projektledning,corporate,City Renovering AB,55535021-3769
1527,Sofia Hassan,private,,
1528,Elin Larsson,private,,
1529,Julia Eriksson,private,,
1530,Axel Persson,private,,
1531,Lovisa Ali,private,,
1532,Maja Ali,private,,
1533,Inköpsavdelningen,corporate,Skåne Trädgård AB,55329288-9430
1534,Sofia Persson,private,,
1535,Erik Nilsson,private,,
1536,Sofia Khan,private,,
1537,Inköpsavdelningen,corporate,Svenska Projekt AB,55805946-6297
1538,Inköpsavdelningen,corporate,Proffsservice Rental Partner AB,55790373-9254
1539,Ekonomiavdelningen,corporate,Trygga Flyttar Rental Partner AB,55159679-1942
1540,Linus Holm,private,,
1541,Elias Lindberg,private,,
1542,Oskar Svensson,private,,
1543,Projektledning,corporate,Grön Markservice Group AB,55472131-8166
1544,Inköpsavdelningen,corporate,Svenska Projekt Group AB,55252701-1798
1545,Sofia Holm,private,,
1546,Anna Dahl,private,,
1547,Sara Abdi,private,,
1548,Linus Dahl,private,,
1549,Driftansvarig,corporate,Västkust Entreprenad Rental Partner AB,55851533-2969
1550,Nora Månsson,private,,
1551,Ekonomiavdelningen,corporate,Stadens Förvaltning Rental Partner AB,55107576-1511
1552,Lina Khan,private,,
1553,Adam Hassan,private,,
1554,Daniel Johansson,private,,
1555,Projektledning,corporate,Stadens Förvaltning Group AB,55662899-7501
1556,Adam Holm,private,,
1557,Ekonomiavdelningen,corporate,Proffsservice Entreprenad AB,55735188-9949
1558,Inköpsavdelningen,corporate,Stadens Förvaltning Group AB,55522356-2212
1559,Alma Khan,private,,
1560,Sara Dahl,private,,
1561,Driftansvarig,corporate,Norrland Energi Entreprenad AB,55686025-7201
1562,Yasmin Ekström,private,,
1563,Ekonomiavdelningen,corporate,Nordbygg Group AB,55807932-3643
1564,Maja Dahl,private,,
1565,Anton Karlsson,private,,
1566,Samir Månsson,private,,
1567,Emma Eriksson,private,,
1568,Ahmed Larsson,private,,
1569,Linus Lindberg,private,,
1570,Axel Berg,private,,
1571,Lovisa Karlsson,private,,
1572,Julia Abdi,private,,
1573,Projektledning,corporate,Bergström Installation AB,55363163-9105
1574,Fatima Abdi,private,,
1575,Maja Svensson,private,,
1576,Emma Dahl,private,,
1577,Filip Dahl,private,,
1578,Driftansvarig,corporate,Västkust Entreprenad AB,55568412-1991
1579,Oskar Abdi,private,,
1580,Maja Ekström,private,,
1581,Inköpsavdelningen,corporate,Grön Markservice Rental Partner AB,55966497-7356
1582,Erik Johansson,private,,
1583,Axel Ali,private,,
1584,Anna Dahl,private,,
1585,Linus Berg,private,,
1586,Hugo Persson,private,,
1587,William Lindberg,private,,
1588,Erik Svensson,private,,
1589,Axel Persson,private,,
1590,Fatima Olsson,private,,
1591,Inköpsavdelningen,corporate,Västkust Entreprenad Service AB,55954357-1788
1592,Sara Hassan,private,,
1593,Elin Khan,private,,
1594,Projektledning,corporate,Skåne Trädgård AB,55448822-8518
1595,Filip Holm,private,,
1596,Anton Gustafsson,private,,
1597,Sara Nilsson,private,,
1598,Adam Eriksson,private,,
1599,Alicia Holm,private,,
1600,Yasmin Hassan,private,,
1601,Ahmed Svensson,private,,
1602,Alicia Ali,private,,
1603,Anton Abdi,private,,
1604,Ida Lindberg,private,,
1605,Inköpsavdelningen,corporate,Skåne Trädgård Entreprenad AB,55369315-1802
1606,Maria Gustafsson,private,,
1607,Daniel Svensson,private,,
1608,Ekonomiavdelningen,corporate,Skåne Trädgård Service AB,55337664-7160
1609,Ahmed Holm,private,,
1610,Driftansvarig,corporate,Västkust Entreprenad Entreprenad AB,55479884-4519
1611,Lina Olsson,private,,
1612,Elin Eriksson,private,,
1613,Alicia Månsson,private,,
1614,Oskar Lindberg,private,,
1615,Anna Holm,private,,
1616,Johan Lindberg,private,,
1617,Yasmin Månsson,private,,
1618,Anna Khan,private,,
1619,Anna Eriksson,private,,
1620,Fredrik Olsson,private,,
1621,Erik Eriksson,private,,
1622,Julia Johansson,private,,
1623,Elias Johansson,private,,
1624,Samir Abdi,private,,
1625,Projektledning,corporate,Bergström Installation Entreprenad AB,55739658-6704
1626,Viktor Berg,private,,
1627,Ekonomiavdelningen,corporate,Mälardalen Bygg Service AB,55283089-7388
1628,Elin Johansson,private,,
1629,Driftansvarig,corporate,Trygga Flyttar Entreprenad AB,55393961-8205
1630,Daniel Nilsson,private,,
1631,Driftansvarig,corporate,Stadens Förvaltning Entreprenad AB,55195249-3336
1632,Projektledning,corporate,Mälardalen Bygg Rental Partner AB,55966595-4745
1633,Projektledning,corporate,Hemfixarna Group AB,55167889-6413
1634,Elin Johansson,private,,
1635,Maria Persson,private,,
1636,Ekonomiavdelningen,corporate,Skåne Trädgård AB,55456926-4139
1637,Ida Nilsson,private,,
1638,Ekonomiavdelningen,corporate,City Renovering Group AB,55269002-6469
1639,Oskar Persson,private,,
1640,Nils Johansson,private,,
1641,Driftansvarig,corporate,Öresund Event Rental Partner AB,55797407-3349
1642,Yasmin Hassan,private,,
1643,Ahmed Khan,private,,
1644,Anna Lindberg,private,,
1645,Lovisa Abdi,private,,
1646,Nils Ali,private,,
1647,Oskar Larsson,private,,
1648,Driftansvarig,corporate,Grön Markservice Group AB,55584944-4317
1649,Linus Ekström,private,,
1650,Lina Ali,private,,
1651,Anna Gustafsson,private,,
1652,Ekonomiavdelningen,corporate,Mälardalen Bygg Service AB,55522433-3007
1653,Alma Ali,private,,
1654,William Karlsson,private,,
1655,Ida Eriksson,private,,
1656,Adam Nilsson,private,,
1657,Viktor Johansson,private,,
1658,Axel Ekström,private,,
1659,Nora Gustafsson,private,,
1660,Sara Eriksson,private,,
1661,Erik Larsson,private,,
1662,Nora Svensson,private,,
1663,Viktor Hassan,private,,
1664,Nora Ali,private,,
1665,William Olsson,private,,
1666,Julia Eriksson,private,,
1667,Projektledning,corporate,Trygga Flyttar Entreprenad AB,55973726-7863
1668,Ekonomiavdelningen,corporate,Bergström Installation Entreprenad AB,55177539-5556
1669,Samir Berg,private,,
1670,Yasmin Persson,private,,
1671,Projektledning,corporate,Hemfixarna Service AB,55906338-3716
1672,Adam Svensson,private,,
1673,Projektledning,corporate,Nordbygg Rental Partner AB,55451050-6013
1674,Lovisa Olsson,private,,
1675,Elias Olsson,private,,
1676,Inköpsavdelningen,corporate,Svenska Projekt Service AB,55832376-2399
1677,Inköpsavdelningen,corporate,Svenska Projekt Service AB,55989784-1053
1678,Inköpsavdelningen,corporate,Öresund Event Service AB,55288557-5050
1679,Nora Abdi,private,,
1680,Projektledning,corporate,Kust & Grund Rental Partner AB,55494930-5499
1681,Emma Nilsson,private,,
1682,Samir Berg,private,,
1683,Anton Hassan,private,,
1684,Ekonomiavdelningen,corporate,Mälardalen Bygg AB,55375751-8784
1685,Driftansvarig,corporate,Grön Markservice AB,55497944-6800
1686,Inköpsavdelningen,corporate,Bergström Installation Group AB,55370908-6509
1687,Inköpsavdelningen,corporate,City Renovering Rental Partner AB,55926402-8941
1688,Projektledning,corporate,Mälardalen Bygg Entreprenad AB,55132468-4339
1689,Inköpsavdelningen,corporate,Proffsservice Group AB,55389596-2809
1690,Sofia Abdi,private,,
1691,Driftansvarig,corporate,Svenska Projekt Service AB,55540006-9333
1692,Samir Andersson,private,,
1693,Driftansvarig,corporate,Bergström Installation Entreprenad AB,55906460-7479
1694,Ebba Lindberg,private,,
1695,Anton Larsson,private,,
1696,Viktor Månsson,private,,
1697,Inköpsavdelningen,corporate,Skåne Trädgård Group AB,55313512-3465
1698,Projektledning,corporate,Skåne Trädgård Service AB,55266120-1519
1699,Fredrik Nilsson,private,,
1700,Axel Eriksson,private,,
1701,William Karlsson,private,,
1702,Inköpsavdelningen,corporate,Stadens Förvaltning Service AB,55480609-4664
1703,Sara Olsson,private,,
1704,Fatima Dahl,private,,
1705,Projektledning,corporate,Svenska Projekt AB,55963854-8558
1706,Projektledning,corporate,Svenska Projekt Entreprenad AB,55316781-8784
1707,Lina Ali,private,,
1708,Driftansvarig,corporate,Grön Markservice AB,55553378-1835
1709,Fredrik Andersson,private,,
1710,Nora Johansson,private,,
1711,Filip Berg,private,,
1712,Lina Larsson,private,,
1713,Maja Ekström,private,,
1714,Driftansvarig,corporate,Norrland Energi Entreprenad AB,55109081-5707
1715,Inköpsavdelningen,corporate,Bergström Installation Group AB,55647942-4110
1716,Driftansvarig,corporate,Västkust Entreprenad Service AB,55545694-5831
1717,Julia Johansson,private,,
1718,Nils Dahl,private,,
1719,Amina Gustafsson,private,,
1720,William Karlsson,private,,
1721,William Berg,private,,
1722,Anton Abdi,private,,
1723,Daniel Khan,private,,
1724,Nils Olsson,private,,
1725,Sara Berg,private,,
1726,Emma Persson,private,,
1727,Lina Hassan,private,,
1728,Emma Andersson,private,,
1729,Anton Gustafsson,private,,
1730,Sara Hassan,private,,
1731,Emma Khan,private,,
1732,William Lindberg,private,,
1733,Lina Andersson,private,,
1734,Projektledning,corporate,Trygga Flyttar AB,55201112-6491
1735,Nora Berg,private,,
1736,Amina Abdi,private,,
1737,Ekonomiavdelningen,corporate,Mälardalen Bygg Group AB,55756721-1978
1738,Nils Holm,private,,
1739,Emma Eriksson,private,,
1740,Inköpsavdelningen,corporate,Norrland Energi Entreprenad AB,55553352-7832
1741,Linus Hassan,private,,
1742,Ekonomiavdelningen,corporate,Nordbygg Group AB,55406029-3112
1743,Simon Månsson,private,,
1744,Oskar Persson,private,,
1745,Daniel Gustafsson,private,,
1746,Adam Karlsson,private,,
1747,Sofia Olsson,private,,
1748,Ekonomiavdelningen,corporate,Svenska Projekt Service AB,55207023-3382
1749,Ekonomiavdelningen,corporate,Stadens Förvaltning AB,55918242-4821
1750,Axel Nilsson,private,,
1751,Yasmin Khan,private,,
1752,Ida Abdi,private,,
1753,Fredrik Larsson,private,,
1754,Elin Holm,private,,
1755,Driftansvarig,corporate,Sydmontage Group AB,55657542-4127
1756,Emma Dahl,private,,
1757,Projektledning,corporate,Proffsservice Entreprenad AB,55676503-1840
1758,Alicia Khan,private,,
1759,Driftansvarig,corporate,City Renovering Group AB,55247333-7373
1760,Adam Larsson,private,,
1761,Emma Lindberg,private,,
1762,Ida Hassan,private,,
1763,William Larsson,private,,
1764,Simon Ekström,private,,
1765,Linus Ekström,private,,
1766,Sara Gustafsson,private,,
1767,Maja Karlsson,private,,
1768,Ekonomiavdelningen,corporate,Kust & Grund Rental Partner AB,55425023-1375
1769,Nora Ekström,private,,
1770,Inköpsavdelningen,corporate,Lindgrens Fastighet Rental Partner AB,55792439-1578
1771,Elin Lindberg,private,,
1772,Alicia Abdi,private,,
1773,Ekonomiavdelningen,corporate,Skåne Trädgård Group AB,55755857-4752
1774,Elin Gustafsson,private,,
1775,Maja Svensson,private,,
1776,Viktor Svensson,private,,
1777,Sara Ali,private,,
1778,Maria Holm,private,,
1779,Alicia Khan,private,,
1780,Oskar Nilsson,private,,
1781,Emma Abdi,private,,
1782,Erik Khan,private,,
1783,Ida Ekström,private,,
1784,Axel Olsson,private,,
1785,Filip Johansson,private,,
1786,Maria Hassan,private,,
1787,Lovisa Olsson,private,,
1788,Inköpsavdelningen,corporate,Skåne Trädgård AB,55429233-4122
1789,Maja Nilsson,private,,
1790,Sofia Holm,private,,
1791,Ekonomiavdelningen,corporate,Trygga Flyttar Rental Partner AB,55305048-7232
1792,Fatima Olsson,private,,
1793,Filip Johansson,private,,
1794,Ida Larsson,private,,
1795,Daniel Berg,private,,
1796,Nora Gustafsson,private,,
1797,Fatima Holm,private,,
1798,Erik Hassan,private,,
1799,Axel Ali,private,,
1800,Ekonomiavdelningen,corporate,Bergström Installation Rental Partner AB,55349754-8596
1801,Ahmed Ekström,private,,
1802,Linus Svensson,private,,
1803,Elin Larsson,private,,
1804,Maria Ekström,private,,
1805,Samir Hassan,private,,
1806,Simon Johansson,private,,
1807,Filip Holm,private,,
1808,Ekonomiavdelningen,corporate,Norrland Energi AB,55895042-3073
1809,Nora Khan,private,,
1810,Ahmed Gustafsson,private,,
1811,Nora Svensson,private,,
1812,Hugo Nilsson,private,,
1813,Inköpsavdelningen,corporate,Nordbygg Service AB,55894460-9409
1814,Johan Johansson,private,,
1815,Hugo Dahl,private,,
1816,Viktor Karlsson,private,,
1817,Yasmin Holm,private,,
1818,Nils Lindberg,private,,
1819,Maria Gustafsson,private,,
1820,Nils Gustafsson,private,,
1821,Sofia Khan,private,,
1822,Lovisa Holm,private,,
1823,Ebba Lindberg,private,,
1824,Erik Eriksson,private,,
1825,Hugo Månsson,private,,
1826,Daniel Olsson,private,,
1827,Amina Karlsson,private,,
1828,Axel Ekström,private,,
1829,Amina Andersson,private,,
1830,Julia Dahl,private,,
1831,Sofia Holm,private,,
1832,Fredrik Ali,private,,
1833,Fredrik Nilsson,private,,
1834,Driftansvarig,corporate,Stadens Förvaltning Service AB,55293080-8851
1835,Daniel Olsson,private,,
1836,Anna Ali,private,,
1837,Inköpsavdelningen,corporate,Proffsservice Service AB,55439230-7710
1838,Erik Andersson,private,,
1839,Emma Ekström,private,,
1840,Simon Svensson,private,,
1841,Johan Nilsson,private,,
1842,Daniel Eriksson,private,,
1843,Filip Johansson,private,,
1844,Hugo Eriksson,private,,
1845,Yasmin Larsson,private,,
1846,Driftansvarig,corporate,Västkust Entreprenad Entreprenad AB,55572863-8030
1847,Johan Holm,private,,
1848,Nils Larsson,private,,
1849,Simon Månsson,private,,
1850,Projektledning,corporate,Bergström Installation AB,55431104-3108
1851,Elias Svensson,private,,
1852,Axel Nilsson,private,,
1853,Linus Persson,private,,
1854,Nils Andersson,private,,
1855,Linus Nilsson,private,,
1856,Adam Gustafsson,private,,
1857,Fatima Svensson,private,,
1858,Alma Larsson,private,,
1859,Nora Abdi,private,,
1860,Simon Svensson,private,,
1861,Julia Olsson,private,,
1862,Erik Hassan,private,,
1863,Ebba Lindberg,private,,
1864,Amina Larsson,private,,
1865,Driftansvarig,corporate,Västkust Entreprenad AB,55102928-7624
1866,Elin Olsson,private,,
1867,Daniel Månsson,private,,
1868,Julia Holm,private,,
1869,Inköpsavdelningen,corporate,Trygga Flyttar Rental Partner AB,55795061-5303
1870,Adam Eriksson,private,,
1871,Nils Svensson,private,,
1872,Axel Khan,private,,
1873,Projektledning,corporate,Grön Markservice Entreprenad AB,55635510-2298
1874,Inköpsavdelningen,corporate,Proffsservice Entreprenad AB,55481799-3701
1875,Nora Lindberg,private,,
1876,Projektledning,corporate,Västkust Entreprenad Group AB,55434031-6437
1877,Ida Abdi,private,,
1878,Anton Khan,private,,
1879,Fredrik Ekström,private,,
1880,Ebba Dahl,private,,
1881,Driftansvarig,corporate,Stadens Förvaltning Rental Partner AB,55763115-1071
1882,Axel Dahl,private,,
1883,Ekonomiavdelningen,corporate,Lindgrens Fastighet Service AB,55231709-7254
1884,Yasmin Holm,private,,
1885,Driftansvarig,corporate,Stadens Förvaltning Service AB,55526110-7149
1886,Nora Hassan,private,,
1887,Driftansvarig,corporate,Mälardalen Bygg AB,55960345-8602
1888,Projektledning,corporate,City Renovering Rental Partner AB,55943489-8427
1889,Inköpsavdelningen,corporate,Grön Markservice Rental Partner AB,55167360-6689
1890,Alicia Ekström,private,,
1891,Elin Andersson,private,,
1892,Filip Hassan,private,,
1893,Lovisa Eriksson,private,,
1894,Driftansvarig,corporate,Svenska Projekt AB,55550851-3894
1895,Samir Andersson,private,,
1896,Simon Olsson,private,,
1897,Fatima Abdi,private,,
1898,Driftansvarig,corporate,Svenska Projekt Service AB,55240174-4383
1899,Anton Berg,private,,
1900,Projektledning,corporate,Bergström Installation Service AB,55997400-7436
1901,Ida Eriksson,private,,
1902,Linus Månsson,private,,
1903,Linus Larsson,private,,
1904,Maria Lindberg,private,,
1905,Amina Dahl,private,,
1906,Simon Svensson,private,,
1907,Sofia Khan,private,,
1908,Projektledning,corporate,Västkust Entreprenad AB,55391621-1912
1909,Ekonomiavdelningen,corporate,City Renovering Group AB,55768260-6864
1910,Driftansvarig,corporate,Svenska Projekt Service AB,55328675-1080
1911,Ekonomiavdelningen,corporate,Stadens Förvaltning Group AB,55995480-9365
1912,Sofia Eriksson,private,,
1913,Ahmed Lindberg,private,,
1914,Anna Berg,private,,
1915,Viktor Nilsson,private,,
1916,Driftansvarig,corporate,Stadens Förvaltning Service AB,55343981-1365
1917,Johan Svensson,private,,
1918,Maria Svensson,private,,
1919,Ekonomiavdelningen,corporate,City Renovering Group AB,55524111-2074
1920,Fredrik Abdi,private,,
1921,Fredrik Karlsson,private,,
1922,Erik Gustafsson,private,,
1923,Axel Andersson,private,,
1924,Maria Larsson,private,,
1925,Projektledning,corporate,Grön Markservice Entreprenad AB,55351811-7586
1926,Samir Larsson,private,,
1927,Linus Eriksson,private,,
1928,Adam Khan,private,,
1929,Anton Hassan,private,,
1930,Emma Månsson,private,,
1931,Sofia Nilsson,private,,
1932,Elin Hassan,private,,
1933,Erik Abdi,private,,
1934,Daniel Larsson,private,,
1935,Adam Larsson,private,,
1936,Anna Olsson,private,,
1937,Adam Andersson,private,,
1938,Sofia Gustafsson,private,,
1939,Yasmin Dahl,private,,
1940,Maja Johansson,private,,
1941,Driftansvarig,corporate,Hemfixarna Group AB,55934808-8394
1942,Simon Khan,private,,
1943,Ida Ekström,private,,
1944,Driftansvarig,corporate,Kust & Grund Service AB,55751907-5457
1945,Lovisa Karlsson,private,,
1946,Filip Månsson,private,,
1947,Sara Berg,private,,
1948,Projektledning,corporate,Öresund Event Group AB,55759119-8839
1949,Emma Larsson,private,,
1950,Elin Ekström,private,,
1951,Lovisa Månsson,private,,
1952,Lovisa Svensson,private,,
1953,Viktor Berg,private,,
1954,Projektledning,corporate,Norrland Energi AB,55609831-5208
1955,Anton Andersson,private,,
1956,Fredrik Berg,private,,
1957,Anna Lindberg,private,,
1958,Lovisa Nilsson,private,,
1959,Sara Nilsson,private,,
1960,Inköpsavdelningen,corporate,Hemfixarna Group AB,55439309-6867
1961,Elin Ekström,private,,
1962,Sofia Larsson,private,,
1963,William Andersson,private,,
1964,Lina Andersson,private,,
1965,Samir Persson,private,,
1966,Julia Svensson,private,,
1967,Yasmin Persson,private,,
1968,Lovisa Ekström,private,,
1969,Ida Andersson,private,,
1970,Fredrik Nilsson,private,,
1971,Daniel Dahl,private,,
1972,Oskar Gustafsson,private,,
1973,Linus Khan,private,,
1974,Elin Larsson,private,,
1975,Oskar Holm,private,,
1976,Elias Lindberg,private,,
1977,William Larsson,private,,
